id,product_id,feature,value
814,368,"5 Year Warranty",null
815,369,"Fabric","Cashmere"
816,369,"Lens","Ultrasheen Basic"
817,370,"Frame","DuraResin"
818,371,"Satisfaction Guaranteed",null
819,372,"Lens","100% UV Protective"
820,372,"Satisfaction Guaranteed",null
821,373,"Frame","DuraResin"
822,373,"Material","Armor Weave"
823,373,"Green Leaf Certified",null
824,374,"Sustainably Sourced",null
825,374,"Green Leaf Certified",null
826,374,"Non-GMO",null
827,375,"Green Leaf Certified",null
828,375,"Cut","Skinny"
829,375,"Frame","AllLight Composition Resin"
830,375,"Non-GMO",null
831,376,"Cut","Striaght"
832,376,"Green Leaf Certified",null
833,377,"Sustainably Sourced",null
834,378,"Lens","Ultrasheen Silver"
835,379,"Frame","AllLight Composition Resin"
836,379,"Satisfaction Guaranteed",null
837,379,"Lifetime Guarantee",null
838,380,"Buttons","Black Resin"
839,380,"Sustainably Sourced",null
840,381,"5 Year Warranty",null
841,381,"Stitching","Cross Stitch"
842,382,"Fair Trade Certified",null
843,383,"Cut","Loose"
844,383,"Cut","Skinny"
845,383,"Stitching","Cross Stitch"
846,384,"Green Leaf Certified",null
847,385,"Green Leaf Certified",null
848,386,"Cut","Skinny"
849,387,"Satisfaction Guaranteed",null
850,387,"Non-GMO",null
851,388,"Lifetime Guarantee",null
852,388,"Sustainably Sourced",null
853,388,"Cut","Loose"
854,389,"Stitching","Double Stitch"
855,389,"Satisfaction Guaranteed",null
856,390,"Non-GMO",null
857,390,"Stitching","Cross Stitch"
858,390,"Cut","Striaght"
859,391,"Satisfaction Guaranteed",null
860,391,"Cut","Loose"
861,392,"Lens","Ultrasheen Gold"
862,393,"Stitching","Cross Stitch"
863,393,"Fair Trade Certified",null
864,393,"Buttons","White Resin"
865,394,"5 Year Warranty",null
866,394,"Non-GMO",null
867,395,"Lens","Ultrasheen Basic"
868,395,"Cut","Striaght"
869,396,"Material","Armor Weave"
870,396,"Non-GMO",null
871,396,"Cut","Straight"
872,397,"Satisfaction Guaranteed",null
873,397,"Fair Trade Certified",null
874,398,"Non-GMO",null
875,399,"Non-GMO",null
876,399,"Buttons","Black Resin"
877,399,"Lens","Ultrasheen Gold"
878,400,"Non-GMO",null
879,400,"Non-GMO",null
880,401,"Sustainably Sourced",null
881,401,"Fair Trade Certified",null
882,401,"Cut","Straight"
883,402,"Fabric","100% Cotton"
884,402,"Buttons","Ivory"
885,403,"Non-GMO",null
886,404,"Material","FullControl Skin"
887,404,"Non-GMO",null
888,404,"Cut","Skinny"
889,404,"Sustainably Sourced",null
890,405,"Green Leaf Certified",null
891,405,"Satisfaction Guaranteed",null
892,405,"Fair Trade Certified",null
893,406,"Cut","Striaght"
894,406,"Material","Rubber Mesh"
895,407,"Lifetime Guarantee",null
896,408,"Satisfaction Guaranteed",null
897,409,"Lens","Ultrasheen Gold"
898,409,"Lifetime Guarantee",null
899,409,"Green Leaf Certified",null
900,410,"Non-GMO",null
901,411,"Lifetime Guarantee",null
902,411,"Cut","Skinny"
903,411,"Cut","Striaght"
904,412,"Cut","Straight"
905,412,"Sustainably Sourced",null
906,412,"Sustainably Sourced",null
907,413,"Satisfaction Guaranteed",null
908,413,"Lifetime Guarantee",null
909,413,"Fabric","100% Cotton"
910,414,"Lifetime Guarantee",null
911,414,"Buttons","White Resin"
912,414,"5 Year Warranty",null
913,415,"5 Year Warranty",null
914,415,"Cut","Loose"
915,415,"5 Year Warranty",null
916,415,"Cut","Skinny"
917,416,"Green Leaf Certified",null
918,416,"Buttons","Blue Resin"
919,416,"Buttons","Blue Resin"
920,416,"Buttons","Ivory"
921,417,"Non-GMO",null
922,417,"Lens","Ultrasheen Gold"
923,418,"Non-GMO",null
924,419,"Frame","DuraResin"
925,420,"Non-GMO",null
926,420,"Green Leaf Certified",null
927,421,"Cut","Loose"
928,422,"Fair Trade Certified",null
929,422,"Fabric","Cashmere"
930,423,"Cut","Loose"
931,424,"Lens","100% UV Protective"
932,425,"Cut","Straight"
933,426,"Non-GMO",null
934,426,"Cut","Striaght"
935,426,"Material","FullControl Skin"
936,427,"Buttons","White Resin"
937,427,"Sustainably Sourced",null
938,428,"Stitching","Cross Stitch"
939,428,"Fabric","FullControlSkin"
940,428,"Stitching","Cross Stitch"
941,429,"Cut","Loose"
942,429,"Material","Armor Weave"
943,430,"Frame","DuraResin"
944,430,"Sustainably Sourced",null
945,430,"Cut","Loose"
946,431,"Non-GMO",null
947,432,"Frame","AllLight Composition Resin"
948,432,"5 Year Warranty",null
949,432,"Fabric","Cashmere"
950,433,"Lifetime Guarantee",null
951,434,"Satisfaction Guaranteed",null
952,434,"Green Leaf Certified",null
953,434,"Lifetime Guarantee",null
954,435,"Non-GMO",null
955,436,"Non-GMO",null
956,436,"Non-GMO",null
957,437,"Sustainably Sourced",null
958,437,"Sustainably Sourced",null
959,437,"Non-GMO",null
960,438,"Cut","Loose"
961,439,"Satisfaction Guaranteed",null
962,439,"Fair Trade Certified",null
963,440,"Material","FullSupport Hybrid Compound"
964,440,"Cut","Striaght"
965,440,"Buttons","Blue Resin"
966,440,"Cut","Loose"
967,441,"Non-GMO",null
968,442,"Non-GMO",null
969,442,"Stitching","Double Stitch"
970,442,"Non-GMO",null
971,443,"Lens","100% UV Protective"
972,444,"Lifetime Guarantee",null
973,444,"Lifetime Guarantee",null
974,444,"Satisfaction Guaranteed",null
975,445,"Material","FullControl Skin"
976,445,"Fair Trade Certified",null
977,446,"Green Leaf Certified",null
978,446,"Cut","Loose"
979,446,"5 Year Warranty",null
980,447,"Green Leaf Certified",null
981,448,"Non-GMO",null
982,448,"Cut","Straight"
983,448,"Cut","Loose"
984,449,"Lens","Ultrasheen Silver"
985,449,"Fabric","Cashmere"
986,449,"Stitching","Cross Stitch"
987,450,"Lens","100% UV Protective"
988,450,"Cut","Skinny"
989,451,"Stitching","Double Stitch"
990,451,"Non-GMO",null
991,451,"Frame","AllLight Composition Resin"
992,452,"Lens","Ultrasheen Silver"
993,452,"Lens","Ultrasheen Basic"
994,453,"Lens","Ultrasheen Silver"
995,454,"Material","FullSupport Hybrid Compound"
996,454,"Cut","Loose"
997,454,"Non-GMO",null
998,455,"5 Year Warranty",null
999,455,"Fabric","95% Cotton, 5% Elastic"
1000,455,"Green Leaf Certified",null
1001,456,"Stitching","Double Stitch"
1002,456,"Lens","Ultrasheen Gold"
1003,456,"Sustainably Sourced",null
1004,457,"Cut","Loose"
1005,458,"Satisfaction Guaranteed",null
1006,458,"Fabric","Cool Fit"
1007,458,"Cut","Loose"
1008,459,"Satisfaction Guaranteed",null
1009,459,"Material","FullControl Skin"
1010,460,"Lifetime Guarantee",null
1011,460,"Fair Trade Certified",null
1012,461,"Buttons","Blue Resin"
1013,462,"Non-GMO",null
1014,462,"Material","FullControl Skin"
1015,463,"5 Year Warranty",null
1016,463,"Lens","Ultrasheen Gold"
1017,463,"Satisfaction Guaranteed",null
1018,464,"Lifetime Guarantee",null
1019,464,"5 Year Warranty",null
1020,465,"Cut","Loose"
1021,465,"Fabric","Silk"
1022,465,"Buttons","Black Resin"
1023,466,"Cut","Loose"
1024,467,"Non-GMO",null
1025,468,"5 Year Warranty",null
1026,468,"Sustainably Sourced",null
1027,469,"Stitching","Cross Stitch"
1028,470,"Non-GMO",null
1029,470,"Fair Trade Certified",null
1030,470,"Buttons","Ivory"
1031,471,"Material","Armor Weave"
1032,472,"Frame","AllLight Composition Resin"
1033,472,"Fair Trade Certified",null
1034,473,"Stitching","Cross Stitch"
1035,473,"5 Year Warranty",null
1036,474,"Fair Trade Certified",null
1037,474,"Non-GMO",null
1038,474,"Satisfaction Guaranteed",null
1039,474,"Sustainably Sourced",null
1040,475,"Cut","Loose"
1041,476,"Sustainably Sourced",null
1042,476,"Satisfaction Guaranteed",null
1043,477,"Lifetime Guarantee",null
1044,477,"Non-GMO",null
1045,477,"Cut","Skinny"
1046,478,"Fabric","Silk"
1047,478,"Lifetime Guarantee",null
1048,478,"Satisfaction Guaranteed",null
1049,478,"Satisfaction Guaranteed",null
1050,479,"Fair Trade Certified",null
1051,480,"Cut","Straight"
1052,481,"Sustainably Sourced",null
1053,481,"Fabric","FullControlSkin"
1054,481,"Stitching","Cross Stitch"
1055,482,"Fair Trade Certified",null
1056,483,"Fair Trade Certified",null
1057,484,"Fabric","80% Cotton, 20% Polyester"
1058,484,"Fabric","Canvas"
1059,485,"5 Year Warranty",null
1060,485,"Material","FullControl Skin"
1061,486,"Buttons","Black Resin"
1062,486,"Sustainably Sourced",null
1063,487,"Non-GMO",null
1064,488,"Lifetime Guarantee",null
1065,488,"Green Leaf Certified",null
1066,489,"Sustainably Sourced",null
1067,490,"Satisfaction Guaranteed",null
1068,491,"Fair Trade Certified",null
1069,491,"Material","Armor Weave"
1070,492,"Non-GMO",null
1071,492,"Stitching","Cross Stitch"
1072,492,"Sustainably Sourced",null
1073,493,"Stitching","Cross Stitch"
1074,493,"Material","FullSupport Hybrid Compound"
1075,493,"Sustainably Sourced",null
1076,494,"Green Leaf Certified",null
1077,495,"Fair Trade Certified",null
1078,495,"Frame","AllLight Composition Resin"
1079,496,"Cut","Skinny"
1080,497,"Lifetime Guarantee",null
1081,497,"Frame","AllLight Composition Resin"
1082,497,"Fair Trade Certified",null
1083,498,"Lens","100% UV Protective"
1084,498,"Frame","DuraResin"
1085,498,"Green Leaf Certified",null
1086,499,"Sustainably Sourced",null
1087,499,"Frame","DuraResin"
1088,499,"Buttons","Ivory"
1089,499,"Non-GMO",null
1090,500,"Fair Trade Certified",null
1091,500,"Sustainably Sourced",null
1092,500,"Buttons","Black Resin"
1093,500,"Material","Armor Weave"
1094,501,"Cut","Straight"
1095,501,"Satisfaction Guaranteed",null
1096,501,"Non-GMO",null
1097,502,"Buttons","Black Resin"
1098,502,"Non-GMO",null
1099,502,"Fair Trade Certified",null
1100,503,"Buttons","Brass"
1101,503,"Buttons","Blue Resin"
1102,504,"Cut","Skinny"
1103,504,"Cut","Skinny"
1104,505,"Lifetime Guarantee",null
1105,505,"Sustainably Sourced",null
1106,506,"Non-GMO",null
1107,507,"Non-GMO",null
1108,507,"5 Year Warranty",null
1109,508,"Non-GMO",null
1110,509,"Fabric","Silk"
1111,509,"Non-GMO",null
1112,510,"Non-GMO",null
1113,510,"Fair Trade Certified",null
1114,511,"Cut","Straight"
1115,511,"Buttons","Ivory"
1116,512,"Frame","AllLight Composition Resin"
1117,512,"Non-GMO",null
1118,512,"Lifetime Guarantee",null
1119,513,"Satisfaction Guaranteed",null
1120,513,"Satisfaction Guaranteed",null
1121,513,"Lens","Ultrasheen Gold"
1122,514,"Non-GMO",null
1123,514,"Stitching","Double Stitch"
1124,514,"Lifetime Guarantee",null
1125,515,"Non-GMO",null
1126,515,"Non-GMO",null
1127,515,"Fair Trade Certified",null
1128,516,"Fair Trade Certified",null
1129,517,"Fair Trade Certified",null
1130,517,"Green Leaf Certified",null
1131,518,"Satisfaction Guaranteed",null
1132,518,"Non-GMO",null
1133,518,"Sustainably Sourced",null
1134,519,"Sustainably Sourced",null
1135,519,"5 Year Warranty",null
1136,519,"5 Year Warranty",null
1137,520,"Frame","AllLight Composition Resin"
1138,521,"Material","Armor Weave"
1139,521,"Material","Armor Weave"
1140,522,"Cut","Loose"
1141,523,"Lens","Ultrasheen Silver"
1142,524,"Cut","Striaght"
1143,524,"Satisfaction Guaranteed",null
1144,524,"Cut","Straight"
1145,525,"Lifetime Guarantee",null
1146,525,"Lifetime Guarantee",null
1147,525,"Cut","Skinny"
1148,525,"Cut","Skinny"
1149,526,"Satisfaction Guaranteed",null
1150,527,"Buttons","Blue Resin"
1151,527,"Cut","Loose"
1152,527,"5 Year Warranty",null
1153,528,"Cut","Loose"
1154,528,"Lifetime Guarantee",null
1155,529,"Cut","Skinny"
1156,529,"Stitching","Cross Stitch"
1157,530,"Fair Trade Certified",null
1158,530,"Lens","Ultrasheen Basic"
1159,531,"Fabric","Cashmere"
1160,532,"Green Leaf Certified",null
1161,533,"Cut","Loose"
1162,533,"Green Leaf Certified",null
1163,534,"Fair Trade Certified",null
1164,535,"Sustainably Sourced",null
1165,535,"Cut","Straight"
1166,536,"Cut","Skinny"
1167,536,"Green Leaf Certified",null
1168,536,"Buttons","Black Resin"
1169,537,"Cut","Striaght"
1170,537,"Green Leaf Certified",null
1171,537,"Cut","Skinny"
1172,537,"Fabric","Velvet"
1173,538,"Frame","DuraResin"
1174,538,"Lifetime Guarantee",null
1175,539,"Buttons","White Resin"
1176,539,"Cut","Straight"
1177,540,"Cut","Loose"
1178,540,"Satisfaction Guaranteed",null
1179,540,"Green Leaf Certified",null
1180,541,"Non-GMO",null
1181,541,"5 Year Warranty",null
1182,542,"Material","FullControl Skin"
1183,542,"Material","Control Support Bridge"
1184,543,"Green Leaf Certified",null
1185,543,"Material","Control Support Bridge"
1186,544,"Satisfaction Guaranteed",null
1187,544,"Fair Trade Certified",null
1188,544,"5 Year Warranty",null
1189,545,"Frame","AllLight Composition Resin"
1190,546,"Satisfaction Guaranteed",null
1191,546,"Cut","Straight"
1192,546,"Lens","Ultrasheen Silver"
1193,547,"Non-GMO",null
1194,547,"Cut","Skinny"
1195,548,"Satisfaction Guaranteed",null
1196,548,"Buttons","Black Resin"
1197,548,"Fair Trade Certified",null
1198,549,"Cut","Skinny"
1199,549,"5 Year Warranty",null
1200,549,"Lens","Ultrasheen Silver"
1201,550,"Buttons","White Resin"
1202,551,"Buttons","Ivory"
1203,551,"Cut","Straight"
1204,551,"5 Year Warranty",null
1205,552,"Fabric","Cashmere"
1206,552,"Cut","Loose"
1207,552,"Satisfaction Guaranteed",null
1208,553,"Lens","Ultrasheen Silver"
1209,554,"Non-GMO",null
1210,555,"Stitching","Double Stitch"
1211,555,"Satisfaction Guaranteed",null
1212,556,"Buttons","Blue Resin"
1213,556,"5 Year Warranty",null
1214,557,"Satisfaction Guaranteed",null
1215,557,"Fair Trade Certified",null
1216,557,"Cut","Straight"
1217,558,"Non-GMO",null
1218,558,"Non-GMO",null
1219,558,"Non-GMO",null
1220,558,"Fabric","80% Cotton, 20% Polyester"
1221,559,"Lifetime Guarantee",null
1222,560,"Stitching","Double Stitch"
1223,560,"5 Year Warranty",null
1224,561,"Stitching","Double Stitch"
1225,561,"Cut","Loose"
1226,562,"Buttons","Blue Resin"
1227,563,"Satisfaction Guaranteed",null
1228,563,"Lens","Ultrasheen Basic"
1229,564,"Non-GMO",null
1230,565,"Stitching","Double Stitch"
1231,565,"Non-GMO",null
1232,566,"Buttons","Black Resin"
1233,566,"Fair Trade Certified",null
1234,567,"Fabric","Cool Fit"
1235,567,"Cut","Skinny"
1236,567,"Lifetime Guarantee",null
1237,568,"Cut","Loose"
1238,568,"Fair Trade Certified",null
1239,568,"Lens","Ultrasheen Basic"
1240,569,"Buttons","Black Resin"
1241,570,"Fair Trade Certified",null
1242,570,"Buttons","Brass"
1243,570,"Lens","100% UV Protective"
1244,571,"Green Leaf Certified",null
1245,572,"Buttons","Black Resin"
1246,572,"Stitching","Double Stitch"
1247,573,"Satisfaction Guaranteed",null
1248,573,"Fabric","80% Cotton, 20% Polyester"
1249,573,"Lens","100% UV Protective"
1250,574,"Non-GMO",null
1251,574,"Fabric","80% Cotton, 20% Polyester"
1252,574,"5 Year Warranty",null
1253,575,"Sustainably Sourced",null
1254,575,"Stitching","Cross Stitch"
1255,575,"Sustainably Sourced",null
1256,576,"Non-GMO",null
1257,576,"Frame","DuraResin"
1258,577,"Non-GMO",null
1259,577,"Material","Armor Weave"
1260,578,"Fabric","FullControlSkin"
1261,578,"Lens","100% UV Protective"
1262,578,"Frame","DuraResin"
1263,579,"Non-GMO",null
1264,579,"Frame","DuraResin"
1265,579,"Stitching","Double Stitch"
1266,580,"Frame","AllLight Composition Resin"
1267,581,"Lifetime Guarantee",null
1268,581,"Fabric","Cool Fit"
1269,581,"Cut","Straight"
1270,582,"Stitching","Double Stitch"
1271,582,"Green Leaf Certified",null
1272,582,"Material","FullSupport Hybrid Compound"
1273,583,"Material","Rubber Mesh"
1274,583,"Fair Trade Certified",null
1275,583,"5 Year Warranty",null
1276,583,"Non-GMO",null
1277,584,"Buttons","Ivory"
1278,584,"Fabric","Cashmere"
1279,584,"Fabric","95% Cotton, 5% Elastic"
1280,585,"Cut","Skinny"
1281,585,"Non-GMO",null
1282,585,"Lens","Ultrasheen Gold"
1283,586,"Lifetime Guarantee",null
1284,587,"Green Leaf Certified",null
1285,587,"Cut","Loose"
1286,587,"Fair Trade Certified",null
1287,588,"Non-GMO",null
1288,589,"Cut","Loose"
1289,589,"Sustainably Sourced",null
1290,590,"Lens","Ultrasheen Basic"
1291,591,"Fair Trade Certified",null
1292,591,"Sustainably Sourced",null
1293,592,"Fabric","Cashmere"
1294,592,"Lens","100% UV Protective"
1295,592,"Green Leaf Certified",null
1296,593,"Frame","DuraResin"
1297,594,"Frame","AllLight Composition Resin"
1298,594,"Non-GMO",null
1299,595,"Non-GMO",null
1300,595,"Fair Trade Certified",null
1301,596,"Sustainably Sourced",null
1302,596,"Frame","AllLight Composition Resin"
1303,597,"Green Leaf Certified",null
1304,597,"Frame","AllLight Composition Resin"
1305,597,"Lens","100% UV Protective"
1306,597,"Green Leaf Certified",null
1307,598,"Fair Trade Certified",null
1308,598,"Satisfaction Guaranteed",null
1309,598,"Non-GMO",null
1310,599,"Frame","AllLight Composition Resin"
1311,599,"Buttons","White Resin"
1312,599,"Lens","Ultrasheen Gold"
1313,600,"5 Year Warranty",null
1314,600,"Lens","Ultrasheen Basic"
1315,601,"Satisfaction Guaranteed",null
1316,601,"Lifetime Guarantee",null
1317,602,"Green Leaf Certified",null
1318,602,"Cut","Skinny"
1319,603,"Fabric","Cool Fit"
1320,603,"Non-GMO",null
1321,604,"Lifetime Guarantee",null
1322,604,"Frame","AllLight Composition Resin"
1323,604,"Lifetime Guarantee",null
1324,605,"Stitching","Cross Stitch"
1325,606,"Satisfaction Guaranteed",null
1326,606,"Sustainably Sourced",null
1327,606,"Buttons","White Resin"
1328,606,"Green Leaf Certified",null
1329,607,"5 Year Warranty",null
1330,607,"Sustainably Sourced",null
1331,607,"Stitching","Double Stitch"
1332,607,"Stitching","Cross Stitch"
1333,608,"Stitching","Cross Stitch"
1334,609,"Buttons","Black Resin"
1335,609,"Fair Trade Certified",null
1336,610,"Non-GMO",null
1337,610,"Frame","DuraResin"
1338,611,"Sustainably Sourced",null
1339,612,"Fabric","95% Cotton, 5% Elastic"
1340,613,"Stitching","Double Stitch"
1341,613,"Material","Rubber Mesh"
1342,613,"Stitching","Cross Stitch"
1343,613,"Lens","Ultrasheen Silver"
1344,614,"Non-GMO",null
1345,614,"Satisfaction Guaranteed",null
1346,615,"Material","Control Support Bridge"
1347,616,"Material","Control Support Bridge"
1348,616,"Fabric","FullControlSkin"
1349,617,"5 Year Warranty",null
1350,618,"Material","FullControl Skin"
1351,618,"Buttons","Black Resin"
1352,618,"Buttons","Blue Resin"
1353,619,"5 Year Warranty",null
1354,619,"Satisfaction Guaranteed",null
1355,619,"Stitching","Double Stitch"
1356,620,"Green Leaf Certified",null
1357,621,"Sustainably Sourced",null
1358,622,"Sustainably Sourced",null
1359,622,"Non-GMO",null
1360,622,"5 Year Warranty",null
1361,623,"Stitching","Double Stitch"
1362,624,"Sustainably Sourced",null
1363,625,"Stitching","Cross Stitch"
1364,625,"Green Leaf Certified",null
1365,625,"Lens","Ultrasheen Silver"
1366,626,"Non-GMO",null
1367,626,"Satisfaction Guaranteed",null
1368,626,"Lens","Ultrasheen Basic"
1369,627,"Fabric","95% Cotton, 5% Elastic"
1370,627,"Non-GMO",null
1371,628,"Fair Trade Certified",null
1372,629,"Non-GMO",null
1373,630,"Cut","Loose"
1374,630,"Stitching","Cross Stitch"
1375,631,"Cut","Loose"
1376,632,"Non-GMO",null
1377,632,"Green Leaf Certified",null
1378,633,"Lifetime Guarantee",null
1379,633,"5 Year Warranty",null
1380,634,"Lifetime Guarantee",null
1381,634,"5 Year Warranty",null
1382,634,"Cut","Skinny"
1383,635,"Buttons","White Resin"
1384,635,"Lens","Ultrasheen Basic"
1385,636,"Satisfaction Guaranteed",null
1386,637,"Cut","Skinny"
1387,637,"Stitching","Double Stitch"
1388,637,"Stitching","Double Stitch"
1389,637,"Satisfaction Guaranteed",null
1390,638,"Material","FullSupport Hybrid Compound"
1391,638,"Non-GMO",null
1392,638,"5 Year Warranty",null
1393,639,"Material","Control Support Bridge"
1394,639,"5 Year Warranty",null
1395,640,"Satisfaction Guaranteed",null
1396,640,"Satisfaction Guaranteed",null
1397,641,"Non-GMO",null
1398,641,"5 Year Warranty",null
1399,641,"Cut","Loose"
1400,642,"Frame","DuraResin"
1401,642,"Sustainably Sourced",null
1402,643,"Stitching","Cross Stitch"
1403,643,"Lifetime Guarantee",null
